Gender,isGenderNeutral,request_id,insertions,deletions,patchSize,numPatch,isAccepted,isBugFix,tenure,owner,totalCommit,revExp,reviewInterval,fileCount,numNewFiles,dirCount,cyCmplx,cmtVolume
1,0,263264,0,113,113,1,0,0,24,30038,532,453,1746.92,9,0,1,3.0642,0.748049
1,0,263778,114,19,133,10,1,0,24,30038,533,455,40.5,5,0,3,2.1,0.447243
1,0,263981,12,1,13,8,1,0,24,30038,534,456,38.5,2,0,2,5.08333,0.716963
1,0,264278,1,1,2,2,1,0,24,30038,535,475,47.54,1,0,1,2.57143,0.834821
1,0,264321,108,21,129,2,1,0,24,30038,536,475,0.22,3,0,1,4.32143,0.753058
1,0,264322,1,1,2,2,1,0,24,30038,537,475,35.45,1,0,1,1.13333,0.529032
1,0,264325,6,6,12,2,1,0,24,30038,538,475,22.38,3,0,3,0.333333,0.979815
1,0,264326,6,3,9,1,0,0,24,30038,539,475,1605.39,5,0,1,1.51667,0.829105
1,0,264757,97,25,122,8,1,0,24,30038,540,491,89.47,6,2,3,0.6,0.728984
1,0,264759,0,14,14,3,1,0,24,30038,541,491,57.42,2,0,1,1.125,0.636992
1,0,264760,15,20,35,4,1,0,24,30038,542,491,56.07,1,0,1,3,0.911232
1,0,264761,11,77,88,2,0,0,24,30038,543,491,45.81,2,0,1,1.08334,0.415217
1,0,264762,0,41,41,1,0,0,24,30038,544,491,45.81,2,0,1,0,0
1,0,265002,14,33,47,3,1,0,24,30038,545,501,11.28,4,0,2,0,0
1,0,265003,10,46,56,6,1,0,24,30038,546,501,11.13,2,0,1,1.83334,0.773206
1,0,265004,0,64,64,4,1,0,24,30038,547,501,11.13,3,0,2,1.33333,0.473795
1,0,265005,101,101,202,3,1,0,24,30038,548,501,9.93,20,0,4,2.6732,0.564672
1,0,265006,14,14,28,3,1,0,24,30038,549,501,9.93,6,0,3,3.82735,0.758804
1,0,265007,40,53,93,3,1,0,24,30038,550,501,9.93,2,0,1,1.03333,0.415385
1,0,265008,1,1,2,3,1,0,24,30038,551,501,9.92,1,0,1,3.73684,0.868284
1,0,265019,22,0,22,5,1,0,24,30038,552,501,24.47,2,2,1,0,0.727273
1,0,265077,21,0,21,5,1,0,24,30038,553,501,25.81,2,2,1,0,0
1,0,265097,22,0,22,6,1,0,24,30038,554,501,24.26,2,2,1,0,0
1,0,265137,110,4,114,3,1,0,24,30038,555,501,23.11,2,0,1,2.58333,0.849024
1,0,265239,7,0,7,1,0,0,24,30038,556,501,1897.72,1,0,1,2.77419,0.710472
1,0,265240,18,0,18,3,1,0,24,30038,557,501,13.5,2,2,1,0,0
1,0,265241,1,1,2,3,1,0,24,30038,558,501,13.5,1,0,1,0,0
1,0,265242,32,0,32,4,1,0,24,30038,559,501,13.4,2,2,1,0,0
1,0,265243,53,0,53,4,1,0,24,30038,560,501,13.3,2,2,1,0,0
1,0,265244,22,0,22,2,0,0,24,30038,561,501,1504.74,2,2,1,0,0
1,0,265245,22,0,22,2,0,0,24,30038,562,501,1504.66,2,2,1,0,0
1,0,265246,29,0,29,5,1,0,24,30038,563,501,13.22,2,2,1,0,0
1,0,265247,20,0,20,5,1,0,24,30038,564,501,13.14,2,2,1,0,0
1,0,265248,18,0,18,5,1,0,24,30038,565,501,13.08,2,2,1,0,0.666667
1,0,265249,0,1,1,3,1,0,24,30038,566,501,12.97,1,0,1,3.25,0.834499
1,0,265538,6,6,12,6,1,0,24,30038,567,504,24.21,1,0,1,5.5,0.919771
1,0,265577,1,1,2,3,1,0,24,30038,568,506,0.75,1,0,1,4.71429,0.746528
1,0,265760,47,0,47,1,0,0,24,30038,569,508,1482.41,4,4,1,0,0
1,0,265762,18,0,18,1,0,0,24,30038,570,508,1480.28,2,2,1,0,0.666667
1,0,265780,19,12,31,5,1,0,24,30038,571,508,1.6,2,0,1,4.82381,0.722865
1,0,266137,23,0,23,6,1,0,24,30038,572,516,14.71,2,0,2,2.72396,0.767833
1,0,266140,43,16,59,4,1,0,24,30038,573,516,10.02,2,0,1,4.21428,0.754303
1,0,266141,9,1,10,6,1,1,24,30038,574,516,160.23,2,0,2,0.5,0.956039
1,0,266142,6,3,9,5,1,0,24,30038,575,516,11.18,1,0,1,0,0.990566
1,0,266238,1,1,2,2,1,0,24,30038,576,516,0.21,1,0,1,0,0
1,0,267177,7,2,9,3,1,0,24,30038,577,526,0.25,1,0,1,4,0.726141
1,0,267437,26,0,26,6,1,0,24,30038,578,530,0.47,2,2,1,0,0.725
1,0,267457,20,0,20,7,1,0,24,30038,579,530,2.86,2,2,1,0,0.7
1,0,267458,79,53,132,8,1,0,24,30038,580,530,21.19,1,0,1,4.42857,0.768293
1,0,267679,0,21,21,3,1,0,24,30038,582,532,0.28,1,0,1,4.42857,0.768504
1,0,267683,74,2,76,2,1,0,24,30038,583,534,3.97,2,0,1,0,0
1,0,267685,18,0,18,2,1,0,24,30038,584,535,15.28,2,2,1,0,0.666667
1,0,267698,23,3,26,3,1,0,24,30038,585,536,3.29,2,0,1,4.96667,0.689275
1,0,267700,4,0,4,3,1,0,24,30038,586,537,1.94,1,0,1,5,0.678309
1,0,268317,6,1,7,1,0,0,24,30038,587,539,1199.23,1,0,1,3.11111,0.873385
1,0,268579,13,46,59,3,0,0,25,30038,588,541,1170.68,6,0,2,0,0
1,0,268840,16,15,31,2,1,0,25,30038,589,544,0.17,2,0,1,0,0
1,0,269020,18,1,19,4,1,0,25,30038,590,545,44.43,1,0,1,5,0.874046
1,0,270237,1,1,2,8,1,0,25,30038,591,554,26.63,1,0,1,3.33333,0.645161
1,0,270238,1,3,4,8,1,0,25,30038,592,554,26.62,1,0,1,2.62963,0.797048
1,0,270239,0,1,1,3,1,0,25,30038,593,554,23.28,1,0,1,0,0.642857
1,0,270240,0,293,293,7,1,0,25,30038,594,554,26.02,5,0,1,1.04,0.346067
1,0,270241,0,142,142,7,1,0,25,30038,595,554,26.02,1,0,1,0,0
1,0,270242,1,502,503,7,1,0,25,30038,596,554,26.03,5,0,1,0,0
1,0,270243,1,572,573,7,1,0,25,30038,597,554,26.03,6,0,1,2.55278,0.691239
1,0,270245,69,74,143,8,1,0,25,30038,598,554,24.36,2,0,1,0.75,0.367021
1,0,270246,0,230,230,8,1,0,25,30038,599,554,24.38,2,0,1,3.875,0.834262
1,0,270247,0,119,119,9,1,0,25,30038,600,554,24.38,2,0,1,2.82222,0.750421
1,0,270248,0,177,177,8,1,0,25,30038,601,554,24.38,2,0,1,2.25,0.763227
1,0,270249,0,24,24,8,1,0,25,30038,602,554,24.38,1,0,1,2.5,0.666667
1,0,270250,158,180,338,9,1,0,25,30038,603,554,24.39,4,0,1,0,0
1,0,270251,19,28,47,8,1,0,25,30038,604,554,24.39,6,0,1,0,0
1,0,270257,235,217,452,10,1,0,25,30038,605,554,21.65,3,1,1,0,0
1,0,270258,102,88,190,12,1,0,25,30038,606,554,21.65,2,1,1,0,0
1,0,270259,3,42,45,2,0,0,25,30038,607,554,675.09,2,0,1,0,0
1,0,270260,0,12,12,9,1,0,25,30038,608,554,21.6,1,0,1,0,0
1,0,270261,0,2,2,2,0,0,25,30038,609,554,1.13,1,0,1,4,0.68617
1,0,270262,13,43,56,2,0,0,25,30038,610,554,675.09,5,0,2,3.72,0.865352
1,0,270263,112,0,112,4,0,0,25,30038,611,554,38.43,3,2,2,3.22222,0.747934
1,0,270264,8,1,9,5,1,0,25,30038,612,554,20.91,2,0,1,3.11481,0.805427
1,0,270265,3,4,7,7,0,0,25,30038,613,554,1024.51,1,0,1,0,0.702703
1,0,270266,1,31,32,15,1,0,25,30038,614,554,59.93,1,0,1,4,0.763889
1,0,270497,5,4,9,4,1,0,25,30038,615,556,2.62,2,0,1,4.10834,0.819142
1,0,270577,16,16,32,3,1,0,25,30038,616,556,28.16,1,0,1,4,0.68617
1,0,270578,2,48,50,5,1,0,25,30038,617,556,28.17,3,0,1,4.4,0.755175
1,0,270579,0,3,3,1,0,0,25,30038,618,556,0.01,1,0,1,3.6,0.681081
1,0,270580,3,14,17,1,0,0,25,30038,619,556,0.01,1,0,1,5,0.642857
1,0,270581,24,15,39,1,0,0,25,30038,620,556,1002.37,3,0,1,4.31667,0.759889
1,0,270597,0,4,4,3,1,0,25,30038,621,556,27.34,1,0,1,3.4,0.679558
1,0,270598,13,8,21,5,1,0,25,30038,622,556,27.34,3,0,1,2.87381,0.793479
1,0,270599,0,6,6,5,1,0,25,30038,623,556,27.34,2,0,1,4.1,0.661804
1,0,270638,116,156,272,6,1,0,25,30038,624,556,34.11,5,0,1,2.96191,0.633573
1,0,270639,23,6,29,7,1,0,25,30038,625,556,34.11,2,0,1,4,0.793514
1,0,270640,57,44,101,13,1,0,25,30038,626,556,34.95,4,0,1,3.46042,0.821308
1,0,270641,63,75,138,1,0,0,25,30038,627,556,997.73,12,0,3,3.60139,0.694006
1,0,270800,35,2,37,9,1,0,25,30038,628,556,1678.95,4,1,4,0.333333,0.468558
1,0,270801,0,5,5,3,1,0,25,30038,629,556,1.54,1,0,1,1,0.642857
1,0,270804,3,3,6,3,1,0,25,30038,630,556,0.25,1,0,1,0,0
1,0,270805,23,11,34,7,1,1,25,30038,631,556,0.73,1,0,1,0,0
1,0,270806,1,2,3,2,1,0,25,30038,632,556,0.16,1,0,1,4,0.598639
1,0,270997,45,45,90,4,1,0,25,30038,633,559,10.34,3,0,1,0,0
1,0,270998,0,37,37,3,1,0,25,30038,634,559,9.91,1,0,1,0,0
1,0,271038,1,1,2,1,0,0,25,30038,635,559,963.05,1,0,1,0,0
1,0,271039,18,14,32,1,0,0,25,30038,636,559,962.89,1,0,1,0,0
1,0,271040,19,14,33,1,0,0,25,30038,637,559,962.89,1,0,1,0,0
1,0,271097,70,31,101,1,0,0,25,30038,638,559,961.41,2,0,1,6.10714,0.686231
1,0,271098,208,213,421,2,1,0,25,30038,639,559,6.55,3,1,1,2.61905,0.542241
1,0,271099,23,23,46,2,1,0,25,30038,640,559,6.56,2,0,1,4.51191,0.848214
1,0,271100,73,73,146,2,1,0,25,30038,641,559,6.56,4,0,1,3.63095,0.82597
1,0,271257,5,5,10,2,1,0,25,30038,642,559,3.57,1,0,1,0,0
1,0,271258,18,0,18,2,0,0,25,30038,643,559,282.77,2,2,1,0,0
1,0,271259,14,25,39,3,0,0,25,30038,644,559,282.78,4,0,2,0,0
1,0,271378,36,36,72,1,0,0,25,30038,645,562,0.01,12,0,2,2.53925,0.681754
1,0,271379,53,41,94,10,1,0,25,30038,646,562,115.19,6,0,2,0,0
1,0,271397,12,12,24,11,1,0,25,30038,647,562,133.62,2,0,1,2.6875,0.444008
1,0,271398,11,7,18,12,1,0,25,30038,648,562,143.35,1,0,1,4.42857,0.76176
1,0,271417,1,0,1,2,1,0,25,30038,650,562,11.48,1,0,1,4.2,0.61236
1,0,271418,61,103,164,21,1,0,25,30038,651,562,135.82,8,0,4,4.47544,0.816619
1,0,271746,22,0,22,6,0,0,25,30038,652,563,23.87,2,2,1,0,0.727273
1,0,271747,27,15,42,9,1,0,25,30038,653,563,21.62,3,0,1,3.3254,0.801703
1,0,271808,28,12,40,9,1,0,25,30038,654,563,588.89,5,0,4,1.19596,0.365597
1,0,271809,236,236,472,4,1,0,25,30038,655,563,12.96,27,0,13,2.55362,0.663133
1,0,272086,22,0,22,6,1,0,25,30038,656,563,4.63,2,2,1,0,0
1,0,272087,3,4,7,6,1,0,25,30038,657,563,4.63,1,0,1,0,0
1,0,272088,22,0,22,6,1,1,25,30038,658,563,4.64,2,2,1,0,0.727273
1,0,272526,2,5,7,4,1,0,25,30038,659,569,2.76,4,0,3,2.62083,0.739792
1,0,272527,13,88,101,4,0,0,25,30038,660,569,30.74,6,0,3,1.11111,0.256735
1,0,272528,5,3,8,5,1,0,25,30038,661,569,25.43,1,0,1,0,0
1,0,272529,0,362,362,8,1,0,25,30038,662,569,51.11,2,0,2,0,0
1,0,272606,6,41,47,4,1,0,25,30038,663,569,0.77,2,0,1,1,0.34127
1,0,272609,24,81,105,13,1,0,25,30038,664,570,22.13,5,0,2,5.42394,0.883903
1,0,272610,7,10,17,4,0,0,25,30038,665,570,27.62,1,0,1,4.71429,0.734426
1,0,272946,30,80,110,7,1,0,25,30038,666,580,26.72,6,0,3,2.175,0.651227
1,0,273026,39,36,75,3,1,0,25,30038,667,580,16.78,1,0,1,3,0.917127
1,0,273027,19,107,126,7,1,0,25,30038,668,580,23.12,6,0,3,2.18542,0.83124
1,0,273028,16,21,37,8,1,0,25,30038,669,580,23.01,3,0,3,0,0
1,0,273030,13,31,44,4,1,0,25,30038,670,580,21,7,0,3,0,0
1,0,273031,108,130,238,5,1,0,25,30038,671,580,20.77,1,0,1,0,0
1,0,273032,4,5,9,5,1,0,25,30038,672,580,20.74,2,0,1,0,0
1,0,274232,6,6,12,6,1,1,25,30038,673,590,19.38,2,0,2,3.76572,0.760425
1,0,274244,32,21,53,5,1,0,25,30038,674,590,7.11,8,0,4,3.53646,0.775086
1,0,274246,3,3,6,3,1,0,25,30038,675,591,0.2,1,0,1,2.96,0.697933
1,0,274247,9,13,22,1,0,0,25,30038,676,591,2.8,3,0,1,4.35897,0.723862
1,0,274249,9,13,22,3,1,0,25,30038,678,591,1.42,3,0,1,0,0
1,0,274251,33,0,33,4,1,1,25,30038,679,591,1750.08,2,0,1,0,0
1,0,274672,7,9,16,3,1,0,25,30038,680,599,13.61,2,0,2,3.24206,0.786402
1,0,274695,2,0,2,3,1,0,25,30038,681,599,24.98,1,1,1,0,0
1,0,274696,592,564,1156,4,1,0,25,30038,682,599,24.98,4,2,1,0,0
1,0,274697,11,0,11,5,1,0,25,30038,683,599,24.69,3,0,2,0,0
1,0,274698,3,4,7,6,1,0,25,30038,684,599,196.04,2,0,2,0.5,0.891146
1,0,274699,82,13,95,7,1,0,25,30038,685,599,36.1,3,0,1,3.76276,0.882977
1,0,274859,30,8,38,5,1,0,25,30038,686,599,40.13,2,0,1,0,0
1,0,274860,113,34,147,7,1,0,25,30038,687,599,112.93,4,0,2,0,0
1,0,275193,2,0,2,4,1,0,25,30038,688,606,95.01,1,0,1,0,0.608696
1,0,275195,35,40,75,7,1,0,25,30038,689,607,90.43,7,0,5,2.28231,0.798809
1,0,275196,3,1,4,3,1,0,25,30038,690,607,94.43,1,0,1,0,0.615385
1,0,275197,2,0,2,3,1,0,25,30038,691,607,94.4,1,0,1,0,0.64
1,0,275234,3,1,4,3,1,0,25,30038,692,608,94.3,1,0,1,0,0.856061
1,0,275235,21,21,42,9,1,0,25,30038,693,608,89.79,3,0,2,0,0
1,0,275298,5,1,6,2,1,0,25,30038,694,612,18.7,2,0,1,4.7,0.834537
1,0,275300,2,0,2,4,1,0,25,30038,695,612,90.2,1,0,1,0,0.688312
1,0,275302,2,0,2,3,1,0,25,30038,696,613,94.35,1,0,1,0,0.633333
1,0,275303,1,1,2,6,1,0,25,30038,697,613,88.9,1,0,1,0,0.666667
1,0,275304,17,17,34,6,1,0,25,30038,698,613,21.76,4,0,3,1,0.731424
1,0,275307,0,153,153,2,1,0,25,30038,699,613,84.02,2,0,1,0,0
1,0,275435,26,34,60,5,1,0,25,30038,700,613,6.1,5,0,3,1.50667,0.718411
1,0,275872,1,0,1,4,1,0,25,30038,701,615,76.13,1,0,1,1,0.824268
1,0,275873,2,0,2,3,1,0,25,30038,702,615,24.83,1,0,1,0,0.608696
1,0,275875,1,1,2,3,1,1,25,30038,703,616,0.11,1,0,1,0,0.490446
1,0,275888,2,0,2,2,1,0,25,30038,704,617,0.78,1,0,1,0,0.6
1,0,275889,2,0,2,2,1,0,25,30038,705,617,0.95,1,0,1,0,0.611111
1,0,275890,2,0,2,3,1,0,25,30038,706,617,2.35,1,0,1,0,0.684211
1,0,275891,2,0,2,2,1,0,25,30038,707,617,17.6,1,0,1,0,0.65625
1,0,275932,1,0,1,2,0,0,25,30038,708,617,0.85,1,0,1,0,0.622378
1,0,275933,2,0,2,2,1,0,25,30038,709,617,0.86,1,0,1,0,0.6
1,0,275934,2,0,2,2,1,0,25,30038,710,617,0.61,1,0,1,0,0.6
1,0,275935,1,1,2,2,1,0,25,30038,711,617,5.35,1,0,1,0,0.820059
1,0,275936,2,0,2,2,1,0,25,30038,712,617,0.45,1,0,1,0,0.578947
1,0,275937,2,0,2,2,1,0,25,30038,713,617,0.52,1,0,1,0,0.680851
1,0,276012,2,0,2,2,1,0,25,30038,714,620,11.87,1,0,1,0,0.578947
1,0,276013,2,0,2,2,1,0,25,30038,715,620,11.87,1,0,1,0,0.611111
1,0,276014,1,0,1,2,1,0,25,30038,716,620,11.85,1,0,1,0,0.662921
1,0,276015,2,0,2,2,1,0,25,30038,717,620,0.48,1,0,1,0,0.578947
1,0,276016,5,5,10,4,1,0,25,30038,718,620,11.74,1,0,1,0,0.666667
1,0,276032,166,57,223,8,1,0,25,30038,719,620,168.88,68,15,68,0.191176,0.43823
1,0,276033,3,10,13,6,1,0,25,30038,720,620,168.87,4,0,4,0,0.511666
1,0,276052,1,1,2,2,1,0,25,30038,721,620,0.02,1,0,1,0,0.820059
1,0,276195,2,2,4,2,1,0,25,30038,722,621,3.41,2,0,1,2.58333,0.849024
1,0,276232,40,1,41,2,1,1,25,30038,723,621,0.71,3,0,1,4.27818,0.76082
1,0,276297,58,1,59,12,1,0,25,30038,724,626,165.65,2,0,2,2.5,0.684839
1,0,276332,28,25,53,9,1,0,25,30038,725,626,142.39,1,0,1,4.66667,0.880734
1,0,276732,18,15,33,8,1,0,26,30038,726,628,16.12,1,0,1,2.25,0.791667
1,0,276733,0,107,107,5,1,0,26,30038,727,628,1.22,1,0,1,0,0
1,0,276734,56,21,77,4,0,0,26,30038,728,628,292.8,3,0,2,5.83333,0.848048
1,0,277112,4,3,7,3,1,0,26,30038,729,628,90.57,2,0,2,0.5,0.891357
1,0,277492,98,34,132,1,0,0,26,30038,731,630,59.82,4,0,4,3.96428,0.769667
1,0,277493,321,323,644,4,1,0,26,30038,732,630,45.65,6,0,2,0.333333,0.949283
1,0,277494,5,5,10,4,1,0,26,30038,733,630,45.65,2,0,1,0,0.935714
1,0,277512,25,1,26,7,1,1,26,30038,734,630,48.7,2,0,1,5.7,0.905145
1,0,277632,23,35,58,5,1,0,26,30038,736,630,24.72,3,1,2,0.666667,0.870499
1,0,277633,11,22,33,6,1,0,26,30038,737,630,27.1,3,0,2,1.48148,0.917547
1,0,277652,60,47,107,4,1,0,26,30038,739,630,25.18,2,1,1,6,0.872619
1,0,277672,6,17,23,6,1,0,26,30038,740,630,16.49,6,0,1,3.51788,0.804631
1,0,277673,0,30,30,5,1,0,26,30038,741,630,16.43,1,0,1,2.11765,0.804878
1,0,277674,32,13,45,1,0,0,26,30038,742,630,2.24,3,0,3,1.7754,0.890207
1,0,277675,40,22,62,6,1,0,26,30038,743,630,15.72,4,0,4,1.55214,0.900758
1,0,277676,25,14,39,2,0,0,26,30038,744,630,1.84,3,0,3,1.71658,0.894526
1,0,277692,20,10,30,6,1,0,26,30038,745,630,13.91,3,0,3,1.73619,0.892268
1,0,277693,5,103,108,5,1,0,26,30038,746,630,13.49,1,0,1,2.22222,0.795812
1,0,277694,2,2,4,6,1,0,26,30038,747,630,13.66,1,0,1,2.22222,0.795812
1,0,277695,12,12,24,2,1,0,26,30038,748,630,13.26,2,0,2,2.65656,0.849723
1,0,277696,48,16,64,2,1,0,26,30038,749,630,13.33,1,0,1,2.22222,0.681614
1,0,277697,4,2,6,5,1,1,26,30038,750,630,15.94,2,0,2,6.04545,0.83928
1,0,277698,74,0,74,3,1,0,26,30038,751,630,12.02,1,0,1,3.09091,0.907717
1,0,277853,1,1,2,2,1,0,26,30038,752,634,0.28,1,0,1,0,0
1,0,277912,28,12,40,1,0,0,26,30038,753,635,11.11,5,0,4,2.71152,0.873422
1,0,277952,87,0,87,8,1,0,26,30038,754,636,20.9,1,1,1,0,0
1,0,277958,3,3,6,4,1,0,26,30038,755,636,0.25,1,0,1,3.09091,0.908445
1,0,278152,8,9,17,4,1,0,26,30038,756,637,11.44,2,0,2,0.5,0.891146
1,0,278412,7,31,38,2,1,0,26,30038,757,640,4.7,2,0,2,0.5,0.89312
1,0,278434,7,1,8,3,1,0,26,30038,758,640,0.22,2,0,2,0.5,0.950028
1,0,278532,22,0,22,1,0,0,26,30038,759,640,150.13,1,1,1,1,0.681818
1,0,278534,37,19,56,7,1,1,26,30038,760,641,16.13,4,0,2,4.0894,0.820298
1,0,278535,0,22,22,2,1,0,26,30038,761,641,0.3,2,0,2,3.20833,0.846136
1,0,278753,36,15,51,6,1,0,26,30038,762,647,3.33,3,0,1,3.95238,0.913474
1,0,278754,26,28,54,7,1,0,26,30038,763,647,3.51,3,0,3,1.36364,0.925789
1,0,278757,3,1,4,3,1,0,26,30038,764,647,5.06,1,0,1,0,0.939024
1,0,279034,25,25,50,3,1,0,26,30038,765,650,35.08,1,0,1,3,0.960499
1,0,279035,14,5,19,4,1,0,26,30038,766,650,40.92,2,0,1,4.1875,0.885562
1,0,279036,32,0,32,6,1,0,26,30038,767,650,34.96,2,0,1,4.1875,0.889155
1,0,279037,0,28,28,3,1,0,26,30038,768,650,34.52,2,0,1,4.51857,0.844456
1,0,279038,36,16,52,4,1,0,26,30038,769,650,34.55,1,0,1,4.75,0.814229
1,0,279132,0,1981,1981,5,1,0,26,30038,770,650,106.79,5,0,3,0,0
1,0,279133,4,994,998,5,1,0,26,30038,771,650,106.65,15,0,9,0.551887,0.367949
1,0,279724,1,1,2,6,1,0,26,30038,772,659,94.05,1,0,1,5.2,0.684956
1,0,279725,99,0,99,2,0,0,26,30038,773,659,302.36,2,0,2,5,0.855461
1,0,279726,8,0,8,4,1,1,26,30038,774,659,73.06,1,0,1,1,0.958482
1,0,279812,50,18,68,4,1,1,26,30038,775,663,330.25,2,0,1,3.95,0.806946
1,0,279872,3,0,3,6,1,0,26,30038,776,663,328.66,1,0,1,5.26667,0.68662
1,0,280094,18,4,22,4,1,0,26,30038,777,663,114.42,3,0,1,3.88664,0.893125
1,0,280159,129,97,226,12,1,0,26,30038,778,663,117.24,1,0,1,4.42857,0.774381
1,0,280160,14,5,19,6,1,0,26,30038,779,663,113.12,2,0,1,4.125,0.848283
1,0,280161,3,23,26,6,1,0,26,30038,780,663,113.1,4,0,2,3.28247,0.798498
1,0,280162,15,9,24,8,1,0,26,30038,781,663,113.05,1,0,1,4.42857,0.776335
1,0,280703,6,15,21,3,1,0,26,30038,782,673,2.83,1,0,1,3.3,0.868812
1,0,280704,6,1,7,2,0,0,26,30038,783,673,1200.09,1,0,1,3.4,0.870416
1,0,281673,106,15,121,10,1,0,26,30038,784,675,20.24,2,0,1,0,0
1,0,281675,183,3,186,16,1,0,26,30038,785,676,15.72,4,1,1,4.81742,0.831928
1,0,281676,49,22,71,14,1,0,26,30038,786,676,15.71,1,0,1,5.4,0.697479
1,0,281677,9,7,16,8,0,0,26,30038,787,676,12.45,2,0,1,5.83333,0.763034
1,0,281678,109,9,118,33,1,1,26,30038,788,676,39.05,9,2,4,0,0
1,0,281692,1,1,2,2,1,0,26,30038,789,676,0.68,1,0,1,3.25,0.834499
1,0,281732,45,12,57,19,1,1,26,30038,790,677,382.17,3,0,1,4.32593,0.885393
1,0,281775,18,0,18,2,1,0,26,30038,791,677,1.3,2,2,1,0,0.666667
1,0,281777,4,1,5,2,1,0,26,30038,792,678,1.22,1,0,1,4.42857,0.777299
1,0,281872,6,2,8,13,1,0,26,30038,793,678,14.15,2,0,1,5.40152,0.870687
1,0,281892,0,25,25,2,1,0,26,30038,794,678,13.05,1,0,1,5,0.877682
1,0,281893,0,7,7,2,1,0,26,30038,795,678,13.05,1,0,1,3.61538,0.697674
1,0,281993,1,1,2,6,1,0,26,30038,796,679,49,1,0,1,0,0
1,0,282114,44,19,63,4,1,0,26,30038,797,680,2.63,4,0,1,3.125,0.811806
1,0,282115,22,0,22,5,1,0,26,30038,798,680,3.64,2,2,1,0,0.727273
1,0,282116,18,16,34,9,1,0,26,30038,799,680,120.49,1,0,1,4.42857,0.777937
1,0,282117,19,0,19,8,1,0,26,30038,800,680,288.41,2,2,1,0,0.683333
1,0,282118,1,1,2,3,1,0,26,30038,801,680,7.61,1,0,1,0,0.631579
1,0,282123,9,109,118,2,1,0,26,30038,802,681,0.02,9,0,4,2.10038,0.549125
1,0,282132,4,21,25,3,1,0,26,30038,803,682,216.16,1,0,1,0,0
1,0,282472,22,0,22,2,1,0,26,30038,804,687,90.25,2,2,1,0,0.727273
1,0,282473,0,13,13,2,1,0,26,30038,805,687,19.19,1,0,1,5.28571,0.695906
1,0,282533,57,2,59,7,1,0,26,30038,806,687,89.42,3,0,2,0,0
1,0,282535,31,56,87,1,0,0,26,30038,807,687,280.72,4,0,2,0,0
1,0,282617,156,0,156,9,1,0,26,30038,808,687,93.16,2,2,1,0,0
1,0,282618,18,2,20,7,0,0,26,30038,809,687,70.34,1,0,1,0,0
1,0,282619,404,422,826,3,1,0,27,30038,810,687,69.11,2,0,1,0,0
1,0,282792,23,24,47,6,1,0,27,30038,811,688,54.48,3,0,1,4.88889,0.767508
1,0,282793,2,1,3,4,0,0,27,30038,812,688,46.78,1,0,1,8,0.828947
1,0,282794,25,19,44,3,0,0,27,30038,813,688,45.64,1,0,1,7,0.850575
1,0,283072,137,21,158,8,1,0,27,30038,814,688,22.84,3,0,1,4.60758,0.858459
1,0,283092,0,22,22,1,0,0,27,30038,815,688,1.98,2,0,1,0,0
1,0,283173,5,10,15,2,1,0,27,30038,816,688,15.29,6,1,1,0,0
1,0,283174,2,4,6,1,0,0,27,30038,817,688,17.02,1,0,1,0,0
1,0,283258,6,18,24,4,1,0,27,30038,818,688,0.27,4,0,4,0.375,0.24537
1,0,283259,66,33,99,3,1,0,27,30038,819,688,21.7,4,0,2,3.41477,0.746635
1,0,283619,82,0,82,11,1,0,27,30038,820,688,22.2,2,2,1,0,0
1,0,283620,18,7,25,1,0,0,27,30038,821,688,2.85,2,0,1,0,0
1,0,283621,49,0,49,1,0,0,27,30038,822,688,2.84,1,1,1,0,0
1,0,283622,26,8,34,11,1,0,27,30038,823,688,21.74,2,0,1,0,0
1,0,283645,14,0,14,2,1,0,27,30038,824,688,0.64,2,2,1,0,0.733333
1,0,283716,74,8,82,13,1,1,27,30038,825,693,138.28,5,1,5,0,0
1,0,283912,14,25,39,2,1,0,27,30038,826,694,0.97,3,0,1,3.19753,0.840033
1,0,283954,18,0,18,4,1,0,27,30038,827,696,112.18,2,2,1,0,0
1,0,284552,12,10,22,2,0,0,27,30038,828,706,11.19,2,0,1,6,0.705362
1,0,284572,3,0,3,2,1,0,27,30038,829,706,0.32,1,0,1,0,0
1,0,284573,19,0,19,7,1,0,27,30038,830,706,9.43,2,2,1,0,0
1,0,284574,12,15,27,4,1,0,27,30038,831,706,4.5,3,0,1,0,0
1,0,284575,88,31,119,8,1,0,27,30038,832,706,4.14,3,0,1,0,0
1,0,284578,18,0,18,2,1,0,27,30038,833,706,2.71,2,2,1,0,0
1,0,284580,72,58,130,5,1,0,27,30038,834,706,2.47,6,0,3,2.70671,0.638986
1,0,284585,23,20,43,5,1,0,27,30038,835,706,5.58,5,0,2,4.71833,0.825736
1,0,284793,42,32,74,3,1,0,27,30038,836,706,17.97,2,0,1,4.9025,0.843915
1,0,284834,21,3,24,7,1,0,27,30038,837,706,44.15,3,0,2,4.49444,0.442019
1,0,284932,2,2,4,3,1,0,27,30038,838,709,0.47,2,0,2,2.90341,0.908106
1,0,284934,6,2,8,4,1,0,27,30038,839,709,6.77,1,0,1,4.18,0.874236
1,0,285152,3,6,9,3,1,0,27,30038,840,709,14.07,2,0,1,0,0
1,0,285153,98,13,111,5,0,0,27,30038,841,709,43.33,3,0,1,0,0
